id,date,region,channel,product_category,customer_segment,ad_spend,price,discount_rate,market_reach,impressions,click_through_rate,competition_index,seasonality_index,campaign_duration_days,customer_lifetime_value,sales_revenue
2348,2010-02-21 15:28:00,North,TV,Stationery,Premium,3.9,1.95,0.1284,658.0,13891,0.0042,3.91,1.3660254037844388,14.0,489.86,100.61763972956886
2349,2011-09-14 12:42:00,North,Email,General,Premium,0.84,0.42,0.414,69.0,2345,0.1176,2.36,-1.0000000000000002,7.0,4570.02,171.82148339703585
2350,2010-03-31 09:49:00,North,Email,General,Premium,5.95,5.95,0.2973,12.0,118,0.0477,3.9,1.0,21.0,,59.39889708510941
2351,2010-01-17 11:31:00,North,Search,General,Standard,11.8,2.95,0.0523,104.0,2185,0.0234,4.54,1.3660254037844386,90.0,404.65,129.54636395873894
2352,2010-10-25 11:16:00,North,Affiliate,General,Premium,25.200000000000003,2.1,0.3412,553.0,9414,0.0956,2.45,-0.3660254037844385,21.0,,143.1895895402842
2353,2010-02-05 13:35:00,North,Influencer,Stationery,Premium,10.5,0.42,0.0491,290.0,13973,0.0561,5.76,1.3660254037844388,,1538.53,297.92249470053287
2354,2011-04-06 14:53:00,North,Search,Seasonal,Premium,3.4799999999999995,0.29,0.1471,493.0,5314,,3.54,0.36602540378443893,,132.55999999999997,350.2855152339991
2355,2010-03-08 12:25:00,North,Search,General,Premium,25.200000000000003,2.1,0.0289,598.0,7348,0.0332,5.95,1.0,21.0,1895.46,163.49630597019282
2356,2011-11-14 13:31:00,North,Social Media,General,Premium,2.08,2.08,0.1246,62.0,2266,0.0156,3.06,0.36602540378443793,28.0,1371.3,118.87044202415606
2357,2011-03-29 14:20:00,North,Social Media,Seasonal,Standard,6.8,0.85,0.4231,180.0,2569,0.2002,4.98,1.0,,793.6999999999999,210.62792409670453
2358,2010-04-18 14:06:00,North,Social Media,Lighting,Premium,15.0,3.75,0.2185,86.0,2111,0.0523,1.9,0.36602540378443893,21.0,277.25,120.2757782816592
2359,2011-02-03 10:41:00,East,Social Media,General,Premium,9.899999999999999,1.65,0.2149,70.0,1771,0.0226,,1.3660254037844388,90.0,529.9499999999999,121.12469151890306
2360,2011-11-04 09:05:00,North,Search,Kitchen,Premium,30.599999999999998,0.85,0.6,328.0,7406,0.0072,8.12,0.36602540378443793,60.0,54048.2,171.37491416048704
2361,2010-11-21 10:38:00,North,Social Media,Seasonal,Premium,5.85,1.95,0.2037,276.0,4910,0.0438,3.01,0.36602540378443793,90.0,10950.84,157.54472749166536
2362,2011-09-01 17:45:00,Central,Email,Stationery,Standard,5.04,0.42,0.0209,270.0,5105,0.0702,3.03,-1.0000000000000002,7.0,2575.23,194.2036863886709
2363,2010-11-14 16:32:00,North,Search,General,Standard,1.25,1.25,0.1078,206.0,6941,0.1357,3.02,0.36602540378443793,90.0,158.3,180.34393479425978
2364,2009-12-14 16:29:00,North,TV,General,Premium,15.0,1.25,0.2391,206.0,3581,0.0243,2.69,0.9999999999999998,14.0,639.4,127.87991714518394
2365,2011-07-25 12:58:00,North,Search,General,Premium,15.0,3.75,0.536,351.0,7439,0.0244,3.96,-1.3660254037844386,,10022.2,55.40447159437795
2366,2010-11-21 12:55:00,North,Email,Storage,Budget,2.55,2.55,0.157,40.0,521,0.012,3.81,0.36602540378443793,90.0,104.8,80.507256139463
2367,2010-11-10 13:51:00,North,TV,General,Standard,9.95,9.95,0.014,18.0,511,0.0415,4.1,0.36602540378443793,7.0,215.95999999999998,72.61524782104325
2368,2010-12-02 11:20:00,North,Search,General,Premium,5.95,5.95,0.1205,152.0,3509,0.1346,4.07,0.9999999999999998,60.0,651.8100000000001,127.96625019234533
2369,2011-03-09 11:48:00,North,Influencer,General,Premium,133.20000000000002,1.85,0.1446,323.0,5451,0.0531,2.69,1.0,90.0,14853.320000000002,224.35225807080946
2370,2011-02-16 11:45:00,North,TV,Kitchen,Premium,10.2,0.85,0.4392,209.0,15906,0.0487,0.6,1.3660254037844388,,3132.99,156.08652660855944
2371,2011-08-25 12:26:00,North,Search,Storage,Premium,53.1,2.95,0.3807,439.0,31409,0.1562,1.73,-1.3660254037844388,14.0,11226.27,138.17428884206504
2372,2011-04-14 11:07:00,North,Social Media,General,Premium,20.28,1.69,,,10058,0.0211,6.22,0.36602540378443893,90.0,18912.68,162.7720924108403
2373,2010-01-26 10:25:00,North,Affiliate,Storage,Premium,,0.42,0.0683,822.0,16973,0.0325,7.27,1.3660254037844386,90.0,41763.11,285.85517754412666
2374,2011-08-17 12:06:00,Nort,Email,Storage,Premium,20.8,2.08,0.1509,268.0,6908,0.0988,4.36,-1.3660254037844388,7.0,37201.54,112.78373552824411
2375,2010-08-19 19:39:00,North,Affiliate,Storage,Premium,3.75,1.25,0.1595,490.0,11949,0.0592,2.84,-1.3660254037844388,90.0,2209.41,165.620357616479
2376,2011-03-28 07:53:00,North,Influencer,Lighting,Premium,11.399999999999999,0.95,0.3761,80.0,2551,0.027,3.64,1.0,7.0,176313.27,148.27751337679067
2377,2010-11-10 12:06:00,North,Affiliate,General,Premium,67.5,6.75,0.0382,678.0,13012,0.0358,5.73,0.36602540378443793,90.0,14264.220000000001,118.02928963751671
2378,2010-04-25 11:43:00,North,Search,Storage,Standard,7.8,1.95,0.3478,978.0,36583,0.1554,2.49,0.36602540378443893,60.0,414.81,183.74195882397495
2379,2011-11-23 13:27:00,North,Email,Stationery,Premium,5.04,0.42,,353.0,2824,0.2063,3.62,0.36602540378443793,30.0,52056.21,310.755953624614
2380,2010-09-23 13:54:00,North,Email,Storage,Premium,1.95,1.95,0.2904,504.0,6685,0.0797,0.85,-1.0000000000000002,28.0,858.51,126.43946109844062
2381,2011-10-05 09:46:00,North,Social Media,Stationery,Premium,60.0,1.25,0.3973,170.0,4078,0.0802,1.57,-0.3660254037844385,30.0,11290.23,186.02394310566422
2382,2010-11-07 10:43:00,North,Search,Storage,Premium,1394.3408928881204,1.25,0.5547,490.0,21128,0.0579,5.02,0.36602540378443793,90.0,10873.49,224.41124832547138
2383,2011-09-27 11:52:00,North,Social Media,Storage,Premium,49.800000000000004,4.15,0.265,,783,0.051,3.92,-1.0000000000000002,21.0,1672.6799999999998,80.3251404219931
2384,2010-03-02 10:46:00,North,Social Media,Storage,Standard,15.0,1.25,0.6,689.0,43263,0.0023,2.04,1.0,90.0,,185.95544083626416
2385,2010-11-09 12:58:00,North,Affiliate,General,Premium,20.28,1.69,0.1637,385.0,10711,0.0239,6.4,0.36602540378443793,90.0,58894.78,138.46532716397664
2386,2011-09-14 13:42:00,North,Search,Seasonal,Premium,10.2,0.85,,211.0,4833,0.0856,2.33,-1.0000000000000002,,14646.09,171.10281846104303
2387,2011-12-06 12:56:00,North,TV,General,Premium,8.3,4.15,0.0548,,7824,0.0523,8.71,0.9999999999999998,28.0,30547.2,93.08820947715007
2388,2010-01-14 19:50:00,North,Influencer,General,Premium,59.699999999999996,9.95,0.3215,423.0,7570,0.0499,0.33,1.3660254037844386,,417.67,143.36126361242896
2389,2010-11-09 13:50:00,North,Email,General,Standard,5.8,1.45,0.173,404.0,2285,0.0164,0.75,0.36602540378443793,14.0,75.5,150.00834621885116
2390,2011-08-08 13:53:00,North,Social Media,General,Premium,4.55,0.65,0.0758,250.0,4524,0.11,1.15,-1.3660254037844388,30.0,7027.38,239.692821504029
2391,2010-06-23 13:21:00,North,Influencer,General,Budget,,2.1,0.1084,349.0,6164,0.0103,2.95,-0.9999999999999999,60.0,43.370000000000005,113.65715181407836
2392,2011-10-25 13:10:00,North,TV,General,Premium,18.75,6.25,0.1119,682.0,13262,0.0225,4.46,-0.3660254037844385,21.0,10738.47,81.19226268150352
2393,2011-09-05 16:22:00,North,Search,General,Standard,2.34,0.39,0.2159,,3897,0.0073,1.89,-1.0000000000000002,21.0,1239.52,255.69769304958405
2394,2011-04-17 12:38:00,North,Social Media,Seasonal,Premium,17.700000000000003,2.95,0.0509,874.0,12419,0.0848,7.9,0.36602540378443893,30.0,29695.24,177.19392768823772
2395,2011-03-30 14:51:00,North,Influencer,Lighting,Premium,25.200000000000003,2.1,0.2605,208.0,3341,0.0452,2.78,1.0,21.0,19573.58,169.98053840861763
2396,2011-08-28 12:16:00,North,Search,General,Premium,2.9,1.45,0.0792,259.0,3635,0.0501,4.96,-1.3660254037844388,,9872.789999999999,125.9458850219245
2397,2010-10-14 16:24:00,NORTH,Social Media,Stationery,Standard,,0.42,0.157,215.0,1723,0.0177,5.34,-0.3660254037844385,90.0,477.06,245.94843959296426
2398,2010-11-18 13:30:00,North,Affiliate,Storage,Standard,25.5,4.25,0.2208,119.0,3197,0.1279,1.35,0.36602540378443793,14.0,416.59000000000003,129.25533567201208
2399,2010-04-23 11:12:00,North,TV,General,Premium,133.20000000000002,1.85,0.0887,166.0,4403,0.014,7.27,0.36602540378443893,21.0,84601.25,113.85815838966245
2400,2011-02-25 14:03:00,North,Influencer,Storage,Standard,15.8,3.95,0.1248,536.0,14937,0.0022,1.41,1.3660254037844388,14.0,239.60000000000002,138.29478841250608
2401,2010-10-15 15:13:00,North,Social Media,Storage,Premium,4.25,4.25,0.2032,228.0,9860,0.0974,3.38,-0.3660254037844385,,548.15,131.5828583625876
2402,2011-11-16 11:48:00,North,Search,Lighting,Premium,34.0,106.1105053502146,0.2836,315.0,8435,0.0164,2.66,0.36602540378443793,90.0,2835.98,101.45740446902444
2403,2011-09-23 12:09:00,North,Email,Storage,Premium,10.2,0.85,0.173,344.0,17901,0.0814,,-1.0000000000000002,,27587.14,170.57549687612445
2404,2010-03-01 08:55:00,North,Email,General,Premium,17.700000000000003,2.95,0.2244,631.0,13319,0.0403,5.66,1.0,30.0,718.8900000000001,113.15890696153507
2405,2011-12-01 12:14:00,Norht,Affiliate,Storage,Premium,20.8,2.08,0.1487,286.0,3953,0.1823,5.3,0.9999999999999998,21.0,3133.88,160.0870494744044
2406,2011-09-07 11:32:00,North,Social Media,General,Standard,6.75,6.75,0.4321,173.0,3239,0.0798,6.92,-1.0000000000000002,60.0,491.64,61.554831615386746
2407,2010-03-25 10:36:00,North,Search,Seasonal,Standard,8.7,1.45,0.1928,379.0,12497,0.0825,5.8,1.0,21.0,23.7,146.52374210165246
2408,2011-07-07 14:03:00,North,Social Media,General,Premium,8.25,8.25,0.2859,,2267,0.0039,4.76,-1.3660254037844386,7.0,6635.8,28.555277656682627
2409,2011-08-16 13:50:00,North,social media,General,Premium,,0.42,0.2833,131.0,3085,0.0104,3.97,-1.3660254037844388,,6899.74,184.55578975565993
2410,2010-11-14 12:17:00,North,TV,Stationery,Premium,5.04,0.42,0.0438,58.0,1452,0.0297,,0.36602540378443793,21.0,1499.79,148.20005245294757
2411,2010-06-07 16:52:00,North,Influencer,Storage,Premium,816.0,2.55,0.1242,1490.0,59662,0.0035,3.97,-0.9999999999999999,14.0,8079.85,115.94655065000096
2412,2011-02-28 10:55:00,East,Email,General,Standard,10.2,0.85,0.326,118.0,2819,,3.11,1.3660254037844388,,975.49,132.60951317233972
2413,2010-03-03 12:16:00,North,Search,General,Premium,13.950000000000001,4.65,0.3725,894.0,11069,0.0445,2.62,1.0,14.0,2296.3999999999996,109.56432300751665
2414,2011-01-13 15:13:00,North,Email,General,Premium,13.5,6.75,0.1816,214.0,4511,0.1138,6.16,1.3660254037844386,28.0,246.8,96.34163620632474
2415,2010-02-03 14:36:00,North,Email,Storage,Premium,8.5,0.85,0.3265,524.0,9560,0.0904,5.5,1.3660254037844388,14.0,519.5799999999999,182.69528344503945
2416,2010-07-26 15:17:00,North,Social Media,Storage,Premium,5.85,1.95,0.0248,268.0,21758,,2.92,-1.3660254037844386,90.0,1829.09,137.81101690659847
2417,2011-09-26 13:57:00,North,TV,Seasonal,Premium,6.300000000000001,122.83386015120138,0.0365,363.0,8129,0.035,3.18,-1.0000000000000002,28.0,19548.42,56.47090040501669
2418,2010-12-12 12:00:00,Nort,Influencer,General,Premium,1.9500000000000002,0.65,0.3388,309.0,8836,0.0267,1.71,0.9999999999999998,7.0,3063.73,217.93427795907454
2419,2010-03-21 16:13:00,North,Affiliate,Seasonal,Premium,5.96,1.49,0.2315,115.0,2814,0.0074,2.0,1.0,30.0,594.34,97.67642349416724
2420,2010-04-22 19:21:00,North,Affiliate,General,Budget,2.55,2.55,0.0763,601.0,9142,0.0516,2.66,0.36602540378443893,21.0,152.84,119.96141115740282
2421,2011-10-30 11:55:00,North,Affiliate,Stationery,Premium,1.25,1.25,0.0878,641.0,10516,0.0972,4.9,-0.3660254037844385,,6684.81,163.09587472483372
2422,2011-11-02 11:52:00,North,Search,Seasonal,Standard,17.700000000000003,2.95,0.1313,827.0,9677,0.0508,1.38,0.36602540378443793,60.0,1063.72,176.67701203823972
2423,2009-12-14 13:06:00,North,Social Media,Storage,Premium,0.84,0.42,0.2339,134.0,1779,0.0877,2.09,0.9999999999999998,60.0,123.34,236.76105128657383
2424,2011-06-17 13:14:00,Central,Email,Seasonal,Premium,15.9,7.95,0.1304,516.0,12685,0.0316,2.51,-0.9999999999999999,7.0,6658.2,70.24335892406592
2425,2010-11-24 12:24:00,East,Search,Storage,Premium,16.8,2.1,0.2562,131.0,2896,0.0382,2.36,0.36602540378443793,21.0,3465.05,138.14824469491035
2426,2011-12-04 15:28:00,North,TV,Lighting,Premium,15.0,1.25,0.3487,59.0,452,0.0417,1.04,0.9999999999999998,60.0,289780.16,130.34603060590632
2427,2010-03-12 11:54:00,North,Search,General,Premium,11.700000000000001,0.65,0.3022,51.0,2862,0.0444,6.26,1.0,21.0,30.78,131.98999828699556
2428,2010-01-27 16:41:00,East,Search,Seasonal,Premium,11.8,2.95,0.1362,13.0,567,0.0033,3.12,1.3660254037844386,14.0,284.28000000000003,88.26930595569539
2429,04/03/2010,Norht,Affiliate,Seasonal,Premium,4.949999999999999,1.65,0.0319,55.0,1177,0.0381,3.06,1.0,7.0,1502.68,94.09907912488762
2430,2010-10-13 14:57:00,North,TV,General,Premium,23.25,4.65,0.4367,894.0,37052,0.0301,1.87,-0.3660254037844385,28.0,727.3,83.25901027128192
2431,2010-10-05 09:58:00,North,Search,Storage,Premium,30.0,3.75,0.0391,323.0,7862,0.0043,4.17,-0.3660254037844385,30.0,3100.32,96.56042166056965
2432,2011-07-14 15:03:00,North,Email,Seasonal,Premium,25.5,12.75,0.3211,471.0,8469,0.0143,3.52,-1.3660254037844386,60.0,2645.031,42.07218972782596
2433,2010-09-09 15:28:00,North,Email,Seasonal,Standard,19.75,3.95,0.2897,195.0,5460,,4.52,-1.0000000000000002,7.0,305.90000000000003,67.2815620882759
2434,2010-03-30 14:23:00,north,Email,General,Premium,14.98,7.49,0.0047,193.0,3857,0.107,7.59,1.0,60.0,14.98,114.31051996753605
2435,2010-10-20 12:53:00,North,Email,General,Standard,2.55,2.55,0.1353,369.0,4871,0.0407,5.98,-0.3660254037844385,90.0,557.7399999999999,104.51863970389772
2436,2011-05-27 14:48:00,North,Social Media,General,Premium,19.9,9.95,0.1962,248.0,3552,0.0499,8.73,-0.36602540378443876,60.0,4997.0,85.7286750373857
2437,2011-04-11 14:11:00,North,Email,General,Premium,7.95,7.95,0.098,,31219,,3.06,0.36602540378443893,21.0,5996.16,96.65107492291442
2438,2009-12-04 11:07:00,North,Email,Storage,Premium,21.0,0.42,,348.0,13268,0.0175,2.56,0.9999999999999998,30.0,161.85,248.7225275929428
2439,2010-11-04 17:18:00,North,TV,Storage,Premium,17.700000000000003,2.95,0.3843,401.0,4952,0.0168,3.05,0.36602540378443793,28.0,135174.29,108.90555852691075
2440,2010-10-29 08:21:00,North,Email,Storage,Premium,39.0,1.95,0.0699,504.0,13257,0.0204,2.71,-0.3660254037844385,14.0,15914.35,128.92491205385397
2441,03/10/2010,North,Email,General,Premium,5.9,2.95,0.1832,631.0,10780,0.0118,2.34,-0.3660254037844385,60.0,451.16999999999996,116.13685932503572
2442,2011-02-06 11:29:00,North,Email,Seasonal,Premium,4.2,2.1,0.0258,323.0,5686,0.0145,2.38,1.3660254037844388,14.0,5570.0599999999995,131.71983361314747
2443,2011-01-13 11:54:00,Norht,Affiliate,General,Premium,7.6499999999999995,2.55,0.1737,261.0,3532,0.0095,3.79,1.3660254037844386,90.0,7069.639999999999,111.009799595062
2444,2011-12-04 13:59:00,North,Influencer,General,Premium,4.0,0.04,0.5135,65.0,1163,0.09,6.2,0.9999999999999998,28.0,3062.4,684.320270328851
2445,2011-06-20 11:23:00,North,Search,General,Premium,8.25,8.25,0.0961,103.0,2527,0.0574,5.32,-0.9999999999999999,28.0,2491.44,71.20423387423345
2446,2011-10-07 13:17:00,North,Email,General,Standard,4.9799999999999995,0.83,0.1576,143.0,3850,0.0217,7.45,-0.3660254037844385,90.0,627.0600000000001,138.12600905916634
2447,2010-03-04 17:45:00,North,Search,General,Premium,1.65,1.65,0.1385,257.0,3856,0.0799,6.47,1.0,60.0,573.05,140.3869415884446
2448,2010-05-23 11:36:00,North,Social Media,Stationery,Premium,1.65,173.26431435119278,0.1904,40.0,720,0.033,4.9,-0.36602540378443876,90.0,1355.76,64.47310857544402
2449,2010-09-12 13:49:00,North,Email,General,Premium,,1.65,,440.0,18279,0.0296,7.08,-1.0000000000000002,14.0,1513.19,100.09533338796356
2450,2010-03-30 17:25:00,North,Search,Lighting,Premium,3.75,3.75,0.5057,38.0,270,0.0339,4.19,1.0,21.0,294.44,64.49399837780416
2451,2010-09-19 15:59:00,North,Email,Storage,Premium,10.4,0.65,0.5408,524.0,16201,0.0132,2.26,-1.0000000000000002,,1217.1200000000001,187.11787521341864
2452,2010-10-18 11:38:00,North,Search,Stationery,Premium,5.04,0.42,0.0883,140.0,1327,0.1264,5.95,-0.3660254037844385,7.0,210.87,202.7076607061365
2453,2010-06-25 10:22:00,North,Email,Storage,Premium,20.16,0.42,0.1017,88.0,2000,0.054,1.28,-0.9999999999999999,30.0,67683.93000000001,195.39755349769692
2454,22/08/2010,North,TV,General,Premium,0.95,0.95,0.1792,800.0,23083,0.1093,2.33,-1.3660254037844388,30.0,9550.980000000001,174.7787446578151
2455,2011-12-02 10:47:00,North,Search,Storage,Standard,15.299999999999999,2.55,0.4095,260.0,3660,0.1552,6.0,0.9999999999999998,30.0,3902.36,153.7639202667731
2456,2010-01-28 12:20:00,North,Influencer,Lighting,Premium,27.0,6.75,0.1369,174.0,1711,0.3197,3.25,1.3660254037844386,7.0,339.77,178.65456457413538
2457,2009-12-16 17:34:00,North,TV,General,Premium,1.65,1.65,0.196,84.0,3926,0.0359,6.6,0.9999999999999998,60.0,542.3,110.12463658159815
2458,2010-05-11 13:51:00,North,TV,Seasonal,Premium,44.94,7.49,0.0971,516.0,8216,0.0211,4.8,-0.36602540378443876,,914.1099999999999,63.29972314246599
2459,2011-07-31 15:31:00,North,Influencer,Storage,Premium,19.8,4.95,0.0798,169.0,2523,0.0635,7.04,-1.3660254037844386,90.0,4143.59,87.39130538210308
2460,2010-10-15 14:45:00,North,Email,General,Premium,16.9,1.69,0.3009,,17168,0.0492,2.5,-0.3660254037844385,7.0,2693.9100000000003,122.6173515257146
2461,2010-10-14 09:31:00,North,Search,Seasonal,Premium,29.700000000000003,4.95,0.09,657.0,21671,0.0748,1.63,-0.3660254037844385,7.0,5207.98,131.4112110894662
2462,2010-09-17 10:37:00,North,Social Media,General,Standard,14.850000000000001,4.95,0.0079,941.0,21476,0.0461,5.1,-1.0000000000000002,30.0,456.15000000000003,112.92139939506032
2463,2011-03-09 10:51:00,North,Social Media,General,Premium,18.0,0.25,0.0841,64.0,1325,0.1017,6.87,1.0,7.0,1675.52,262.7713421697449
2464,2011-04-19 12:26:00,North,Email,Storage,Premium,179.0,1.79,0.0336,344.0,7742,0.0372,4.62,0.36602540378443893,21.0,,164.36195399726887
2465,2011-02-06 11:29:00,North,Email,Storage,Premium,39.0,1.95,0.0004,546.0,11704,0.0739,3.21,1.3660254037844388,90.0,5941.22,177.10394271836248
2466,2010-11-24 13:21:00,North,Influencer,Lighting,Standard,15.0,3.75,0.393,293.0,7470,0.0552,1.61,0.36602540378443793,21.0,142.07,138.00383601189134
2467,2010-09-12 13:44:00,North,Affiliate,General,Premium,6.5,0.65,0.1026,250.0,6392,0.1493,4.98,-1.0000000000000002,28.0,638.21,190.49399608162304
2468,2011-11-16 16:06:00,North,Social Media,Storage,Premium,22.5,3.75,0.2924,83.0,1134,0.0346,3.09,0.36602540378443793,21.0,4371.4800000000005,117.07064547187422
2469,2010-03-16 16:18:00,North,TV,General,Premium,5.04,0.21,0.3125,211.0,4280,0.0568,4.45,1.0,60.0,495.8,276.7492675575926
2470,2011-08-08 11:58:00,North,Email,Kitchen,Premium,19.919999999999998,0.83,0.4196,,2115,0.0272,2.85,-1.3660254037844388,14.0,,124.10256800332347
2471,2010-09-29 11:19:00,North,Social Media,General,Premium,5.9,2.95,0.0776,423.0,-13147,0.0549,2.59,-1.0000000000000002,,6188.36,127.7263432808315
2472,2011-05-20 14:06:00,North,Influencer,Storage,Premium,49.5,1.65,0.5568,,15929,0.0319,6.43,-0.36602540378443876,30.0,2438.44,133.63380970889716
2473,2011-08-11 09:45:00,North,Social Media,Kitchen,Premium,183.60000000000002,7.65,0.0635,579.0,24224,0.0248,3.96,-1.3660254037844388,,,59.15792507768316
2474,2010-08-25 17:27:00,North,Affiliate,Storage,Premium,3.75,1.25,0.1002,568.0,11259,0.0134,6.31,-1.3660254037844388,90.0,1909.17,125.1483948377246
2475,2011-05-09 15:17:00,North,Influencer,Storage,Premium,20.8,2.08,0.4228,549.0,14329,0.0117,4.41,-0.36602540378443876,30.0,4244.55,137.0441616935475
2476,2011-09-14 12:05:00,North,Affiliate,General,Standard,15.0,1.25,0.214,120.0,1286,0.1375,7.71,-1.0000000000000002,90.0,135.15,99.3834542329113
2477,2010-07-19 15:49:00,North,Search,General,Premium,6.6,1.65,0.5111,685.0,27104,0.0488,3.01,-1.3660254037844386,14.0,275.0,118.85094350262548
2478,2011-07-05 11:49:00,North,Search,Storage,Premium,16.5,1.65,0.1154,469.0,10116,0.0135,5.1,-1.3660254037844386,60.0,3524.69,111.76752762977132
2479,2010-07-25 14:57:00,North,Influencer,Kitchen,Premium,27.04,1.69,0.6,210.0,4383,0.1584,5.01,-1.3660254037844386,21.0,3483.54,115.07390445958801
2480,2011-10-28 07:39:00,North,Search,General,Premium,360.0,3.75,0.4915,433.0,7572,0.0415,6.97,-0.3660254037844385,30.0,33189.78,101.43625715209343
2481,2011-04-11 17:12:00,North,Social Media,General,Premium,,7.95,0.3996,525.0,9215,0.0469,7.42,0.36602540378443893,60.0,4311.03,100.62004177702042
2482,2010-07-29 18:49:00,North,Social Media,Storage,Premium,3.75,1.25,0.2834,283.0,6121,0.0054,,-1.3660254037844386,28.0,1522.71,109.98946695186763
2483,2010-03-30 17:25:00,North,Social Media,General,Premium,5.95,5.95,0.1145,24.0,427,0.0118,2.24,1.0,90.0,371.3,113.60974942670899
2484,2010-08-02 14:33:00,North,Email,General,Standard,17.700000000000003,2.95,0.0689,223.0,7417,0.0515,5.84,-1.3660254037844388,60.0,311.93,80.55389035039144
2485,2010-07-15 13:58:00,North,Search,General,Premium,5.9,2.95,0.5995,113.0,1846,0.0319,2.15,-1.3660254037844386,28.0,5914.08,79.85173852935165
2486,2010-03-31 14:31:00,North,Search,Kitchen,Premium,15.299999999999999,2.55,0.0616,254.0,6854,0.0563,2.5,1.0,30.0,697.4,155.24043690412742
2487,2010-07-28 17:56:00,North,Social Media,Kitchen,Budget,4.25,0.85,0.074,209.0,8309,0.0058,6.27,-1.3660254037844386,21.0,189.25,138.82321285216574
2488,2011-10-23 12:08:00,North,Social Media,General,Premium,2.52,0.42,0.0664,353.0,4429,0.0707,2.54,-0.3660254037844385,7.0,873.91,279.2643420738796
2489,2011-07-27 14:14:00,North,Email,Stationery,Standard,5.04,0.42,0.3752,101.0,2375,0.0556,1.79,-1.3660254037844386,30.0,930.86,179.12462129482117
2490,2010-01-07 12:32:00,North,Email,Seasonal,Premium,20.4,0.85,0.5049,384.0,20859,0.0103,5.89,1.3660254037844386,7.0,1823.0900000000001,179.3570251634541
2491,2009-12-16 15:38:00,North,Email,General,Premium,4.2,2.1,0.3194,258.0,7117,0.0461,3.71,0.9999999999999998,28.0,6397.0199999999995,117.44885943265848
2492,2011-05-03 12:13:00,North,Affiliate,General,Premium,5.95,5.95,0.3743,321.0,4237,0.1016,6.51,-0.36602540378443876,,13542.77,84.06460075425422
2493,2011-10-30 15:57:00,North,Search,Storage,Premium,20.8,2.08,0.0413,,5405,0.0219,2.67,-0.3660254037844385,21.0,5398.89,132.93334768875917
2494,2010-01-06 13:56:00,North,Affiliate,General,Premium,22.95,2.55,0.2221,325.0,6946,0.0096,3.08,1.3660254037844386,7.0,553.6500000000001,99.71496315535174
2495,2010-06-15 14:33:00,North,Social Media,Storage,Premium,19.5,1.95,0.1769,326.0,6866,0.0638,3.32,-0.9999999999999999,60.0,959.6800000000001,134.24624523220314
2496,2011-05-05 16:56:00,north ,Email,Stationery,Premium,15.0,1.25,0.0022,641.0,26436,0.0361,2.99,-0.36602540378443876,7.0,5386.04,169.89984661898833
2497,2011-09-15 15:29:00,North,Search,General,Premium,45.0,3.75,0.0908,165.0,4594,0.1065,1.64,-1.0000000000000002,28.0,7889.63,136.20071108111915
2498,2010-02-01 16:29:00,North,TV,Seasonal,Standard,30.0,1.25,0.1794,391.0,4824,0.1202,5.72,1.3660254037844388,90.0,581.3,153.79211926322918
2499,2011-05-10 13:26:00,NORTH,Email,General,Premium,1.9500000000000002,0.65,0.0709,370.0,11808,0.0489,7.79,-0.36602540378443876,7.0,1218.49,160.72409084285178
2500,2010-10-07 13:09:00,North,Affiliate,General,Standard,3.75,3.75,0.1455,473.0,13202,0.0104,7.48,-0.3660254037844385,90.0,494.59000000000003,85.54247197999149
2501,2011-06-26 11:47:00,North,Social Media,Kitchen,Premium,6.24,0.39,0.1224,107.0,2760,0.0609,,-0.9999999999999999,30.0,2447.8399999999997,213.72571325202452
2502,2011-09-08 11:48:00,North,Social Media,Stationery,Premium,20.4,0.85,0.2428,793.0,6697,0.0094,6.7,-1.0000000000000002,,947.25,172.42475649500005
2503,2011-03-31 13:10:00,North,Search,General,Premium,32.849999999999994,10.95,0.4662,599.0,16632,0.0249,2.3,1.0,60.0,172.98999999999998,103.12643484654153
2504,2010-11-22 09:22:00,North,TV,Storage,Standard,10.5,2.1,0.1752,423.0,14822,0.0509,5.05,0.36602540378443793,14.0,1617.8,104.19630940417575
2505,2011-09-27 17:47:00,North,Influencer,Seasonal,Premium,7.95,7.95,0.2342,130.0,3835,0.0564,1.53,-1.0000000000000002,90.0,1461.06,97.61857793838993
2506,2010-08-03 11:32:00,North,Affiliate,Storage,Premium,6.6,1.65,0.5732,240.0,7004,0.0342,2.83,-1.3660254037844388,7.0,34.25,93.9496160608087
2507,2009-12-03 14:06:00,North,Influencer,General,Premium,30.0,3.75,0.1902,91.0,1917,0.1172,0.53,0.9999999999999998,30.0,825.8,179.9324838988554
2508,2010-05-20 16:49:00,North,TV,General,Premium,3.9,1.95,0.0704,201.0,2066,0.0472,4.13,-0.36602540378443876,21.0,1008.4499999999999,93.14794166472522
2509,2011-12-01 14:37:00,North,Search,Seasonal,Premium,1355.518402211325,1.25,0.0127,387.0,12202,0.3279,,0.9999999999999998,28.0,3736.85,328.63281895940696
2510,2010-08-18 13:08:00,North,Affiliate,Storage,Standard,3.95,3.95,0.1168,292.0,4215,0.032,4.01,-1.3660254037844388,30.0,46.92,61.93442275790696
2511,2011-03-17 15:03:00,North,Search,Stationery,Premium,5.04,0.42,0.2607,267.0,3772,0.0514,1.33,1.0,30.0,174000.32,277.1313868798857
